0,0.6784679196820603,0.531557170902319,0.42102198621507686
1,0.6825983582374482,0.5363363474175947,0.4302480215982647
2,0.6827198417243713,0.5365801427408384,0.4306406597798165
3,0.6828760347789868,0.5366138726853206,0.430774681384696
4,0.6827024869405252,0.5366427064398195,0.4306915308254419
5,0.6785199840335988,0.5316050796105579,0.42110356499353624
6,0.6827024869405252,0.5366324218740357,0.4306783342586638
7,0.6825983582374482,0.5363511848979191,0.43022531329793656
8,0.6784679196820603,0.531557170902319,0.42102198621507686
9,0.682581003453602,0.536342065667812,0.4302075292011727
10,0.6784679196820603,0.531557170902319,0.42102198621507686
11,0.682685132156679,0.5366103927954406,0.43063132197452025
12,0.6826677773728328,0.536401312591864,0.43037160801363095
13,0.6824421651828326,0.5363718432664765,0.43006287219173256
14,0.6784679196820603,0.531557170902319,0.42102198621507686
15,0.6827371965082175,0.5365834510152566,0.4306478335236789
16,0.6826157130212943,0.5364380678964149,0.43028062458965094
17,0.6825462938859097,0.5363067709994721,0.43014055126068157
18,0.6785199840335988,0.5316050796105579,0.42110356499353624
19,0.6784679196820603,0.5315571709023191,0.42102198621507686
20,0.6784679196820603,0.531557170902319,0.42102198621507686
21,0.6784679196820603,0.531557170902319,0.42102198621507686
22,0.6825462938859097,0.536306770999472,0.43014055126068157
23,0.6780340500859062,0.5316728593744967,0.42074466515743963
24,0.6827198417243713,0.5365801427408384,0.4306406597798165
25,0.6827024869405252,0.5366324218740357,0.4306783342586638
26,0.6825462938859097,0.5363067709994721,0.43014055126068157
27,0.6779819857343676,0.5314605767407826,0.4206799537389023
28,0.6783811457628295,0.5320086248337477,0.42144051373311203
29,0.6784332101143681,0.5315534473376505,0.42100614976435125
30,0.6828239704274484,0.5366231673150241,0.43072614677751797
31,0.6828586799951407,0.5365874974735142,0.4307252221286684
32,0.6827024869405252,0.53656526870314,0.43061231543726924
33,0.682581003453602,0.536342065667812,0.4302075292011727
34,0.6828413252112945,0.5365726356201947,0.4306968681449395
35,0.7002481734090001,0.5555343150347317,0.4685271184724885
36,0.6784679196820603,0.5319094693017017,0.42155175912018933
37,0.6781381787889832,0.5315213718427646,0.4207879084605372
38,0.678329081411291,0.5316257411565833,0.420982757638501
39,0.6784679196820603,0.5315571709023191,0.42102198621507686
40,0.6827371965082175,0.5367212014229471,0.4307531766182881
41,0.6784679196820603,0.531557170902319,0.42102198621507686
42,0.6784679196820603,0.531557170902319,0.42102198621507686
43,0.6828066156436021,0.5365486636098324,0.4306507134606103
44,0.6784679196820603,0.531557170902319,0.42102198621507686
45,0.6790406275489839,0.5318524872096735,0.42150381935570563
46,0.682685132156679,0.53662200411683,0.4306525518394029
47,0.6781728883566756,0.5316260374152102,0.4210020953553076
48,0.6827024869405252,0.5366427064398195,0.4306915308254419
49,0.6784679196820603,0.5315571709023191,0.42102198621507686
